id_recipe,quantity,measure,id_ingredient
2168,2,litres d',20
2169,1,litre de,4
2169,1,,203
2169,250,grammes de,17
2170,1,verre d',20
2170,375,grammes de,57
2170,180,grammes de,784
2170,3/4,de litre de,4
2171,1,,158
2171,1,poignée de,484
2171,1,litres de,3
2171,1,pincée de,47
2171,300,grammes de,57
2171,15,cl d',20
2172,2,kilos de,312
2172,1,kilo de,57
2172,2,,54
2172,1,litre d',20
2172,1,litre d',44
2173,6,cl de,12
2173,2,cl de,30
2173,6,cl de,69
2174,,,3
2174,,,57
2174,,,367
2175,2,cl de,785
2175,1,cl de,31
2175,1,cl de,678
2175,1,cl de,224
2175,5,cl de,4
2176,2,cl de,687
2176,1,cuillère à café de,786
2176,,,79
2177,4,cl de,4
2177,3,cl de,34
2177,1,cuillère de,57
2178,,jus,434
2178,1.5,cl de,4
2178,1.5,cl de,1
2178,0.5,cl de,282
2178,0.5,cl de,106
2178,3,cl de,81
2179,"0,6",cl de,30
2179,"0,3",cl de,86
2179,"0,15",cl de,4
2180,15,cl de,141
2180,4,cl de,7
2180,2,cl de,17
2180,1,trait de,11
2181,1,cl de,5
2181,1.5,cl de,135
2181,1.5,cl de,3
2181,1.5,cl de,4
2181,1.5,cl de,2
2181,6,cl de,190
2182,2,cl de,2
2182,2,cl de,87
2182,,jus d'un demi,54
2182,,,6
2183,,,162
2183,3,cl de,3
2183,2,cl de,106
2183,1,cl de,125
2183,0.5,cl de,16
2184,4,cl de,124
2184,4,cl de,314
2184,2,cl de,28
2184,4,cl de,5
2184,1,cl de,4
2184,2,cl de,36
2184,15,cl de,27
2184,2,cl de,271
2185,,,69
2185,4,cl de,124
2185,1,cl de,663
2186,6,cl de,161
2186,2,cl de,17
2186,5,grammes de,19
2186,5,grammes de,55
2186,4,cl de,12
2187,2,cl de,5
2187,2,cl de,4
2187,2,cl de,3
2187,2,cl de,2
2187,2,cl de,7
2187,2,cl de,87
2188,1.5,cl de,4
2188,1.5,cl de,5
2188,1.5,cl de,3
2188,1.5,cl de,2
2188,1.5,cl de,7
2188,1,cl de,16
2188,3,cl de,69
2189,4,cl de,5
2189,2,cl de,179
2189,2,cl de,2
2190,1,blanc d',50
2190,1,cl de,10
2190,4,cl de,16
2190,0.5,cl de,49
2191,4,cl de,4
2191,2,cl de,2
2191,6,cl de,8
2191,2,cl de,16
2191,2,cl de,9
2191,2,cl de,52
2191,2,cl de,81
2191,2,cl de,30
2192,,,51
2192,10,cl de,81
2192,3,cl de,246
2193,4,cl de,36
2193,2,cl de,32
2193,2,cl de,2
2193,2,cl de,8
2193,1,cl de,83
2194,4,cl de,35
2194,0.5,cl de,22
2194,2,cl de,305
2195,,,79
2195,2,cl de,4
2195,0.5,cl de,61
2195,1.5,cl de,116
2195,3,cl de,81
2196,3,cl de,180
2196,3,cl de,124
2196,1.5,cl de,16
2196,6,cl de,8
2197,4,cl de,3
2197,4,cl de,27
2197,8,cl de,87
2197,2,cl de,2
2198,1,pincée de,26
2198,1,jaune d',50
2198,2,cuillère à café de,57
2198,4,cl de,114
2198,4,cl de,32
2199,1,cl de,83
2199,3,cl de,32
2199,1.5,cl de,13
2199,1.5,cl de,16
2200,3,cl de,5
2200,0.5,cl de,109
2200,1,cl de,2
2200,1,cl de,787
2201,,,155
2201,0.5,cl de,30
2201,2,cl de,2
2201,2,cl de,257
2201,1.5,cl de,52
2201,3,cl de,5
2202,12,cl de,52
2202,1,cl de,25
2202,4,cl de,3
2202,2,cl de,223
2202,2,cl de,331
2203,2,cl de,33
2203,3,cl de,4
2203,4,cl de,31
2204,2.5,cl de,4
2204,0.5,cl de,19
2204,1.5,cl de,75
2204,2,cl de,107
2205,1,cl de,590
2205,1,cl de,788
2205,1,cl de,78
2205,3,cl de,687
2206,3,cl de,35
2206,3,cl de,9
2206,2,cl de,8
2206,2,cl de,42
2206,0.5,cl de,30
2207,quelques,trais de,30
2207,4,cl de,9
2207,4,cl de,8
2207,4,cl de,159
2207,4,cl de,16
2208,3,cl de,5
2208,1,cl de,192
2208,1,cl de,170
2209,3,cl de,35
2209,2,cl de,22
2209,1,cl de,83
2209,1.5,cl de,137
2210,9,cl de,246
2210,3,cl de,8
2210,1,cl de,16
2210,6,cl de,486
2210,1,cl de,30
2211,2,cl de,32
2211,1,cl de,22
2211,3,cl de,114
2212,2,cl de,28
2212,1,cl de,78
2212,5,cl de,4
2213,4,cl de,4
2213,2,cl de,28
2213,6,cl de,15
2213,1,cl de,11
2213,8,cl de,87
2214,6,cl de,28
2214,3,cl de,4
2214,1,cl de,15
2215,"0,5",cuillère a café de,47
2215,0.5,cl de,17
2215,0.5,cl de,109
2215,3,cl de,9
2215,3,cl de,151
2215,2,cl de,58
2215,2,cl de,3
2215,2,cl de,28
2216,6,cl de,28
2216,2,cl de,30
2216,12,cl de,789
2217,6,cl de,79
2217,2,cl de,113
2217,2,cl de,790
2218,4,cl de,4
2218,2,cl de,1
2218,2,cl de,86
2218,1,trait de,34
2219,4,cl de,35
2219,2,cl de,2
2219,1,cl de,16
2219,1,cl de,17
2219,,,6
2220,3,cl de,5
2220,2,cl de,1
2220,1,cl de,17
2220,6,cl de,9
2220,2,cl de,16
2221,1,morceau de,509
2221,5,cl de,175
2221,2,cl de,11
2221,2,cl de ,33
2222,8,cl de,6
2222,6,cl de,108
2222,3,cl de,160
2222,3,cl de,124
2223,1/3,de,457
2223,1/3,de,3
2223,1/3,de,1
2224,5,/10ème,281
2224,3,/10ème,9
2224,1,/10ème,663
2224,1,/10ème,30
2224,,,57
2224,,,50
2225,6,cl de,188
2225,19,cl de,791
2226,,,51
2226,3,cl de,29
2226,3,cl de,16
2226,2,cl de,2
2227,1.5,cl de,152
2227,1.5,cl de,22
2227,1.5,cl de,2
2228,100,grammes de,792
2228,50,cl de,34
2229,3,cl de,156
2229,2,cl de,106
2229,1,cl de,112
2229,2,cl de,5
2230,4,cl de,32
2230,1,cl de,793
2230,2,cl de,36
2231,7/10,,98
2231,3/10,,137
2231,,,20
2232,,,6
2232,2,cl de,170
2232,2,cl de,137
2232,2,cl de,5
2232,0.5,cl de,192
2233,3,cl de,5
2233,1,cl de,75
2233,1,cl de,10
2233,1,cl de,216
2233,,,51
2234,0.5,cl de,192
2234,1.5,cl de,137
2234,3,cl de,32
2235,3,cl de,3
2235,1,cl de,169
2235,1,cl de,17
2235,,,6
2236,2,cl de,523
2236,2,cl de,135
2236,2,cl de,78
2236,12,cl de,794
2237,2.5,cl de,288
2237,1,cl de,35
2237,1.5,cl de,795
2237,0.5,cl de,3
2238,3.5,cl de,4
2238,0.5,cl de,328
2238,0.5,cl de,164
2238,1,cl de,36
2239,1,trait de,1
2239,1,cl de,30
2239,6,cl de,7
2239,8,cl de,3
2240,3/10,volumes de,31
2240,3/10,volumes de,61
2240,2/10,volumes de,90
2240,2/10,volumes de,25
2240,1,cl de,30
2241,4.5,cl de,4
2241,12,cl de,87
2241,3,cl de,8
2242,3,cl de,3
2242,3,cl de,58
2242,2,cl de,2
2242,1,cl de,17
2242,3,cl de,11
2242,1,cl de,109
2243,4,cl de,5
2243,2,cl de,25
2243,1,cl de,16
2243,0.5,cl de,30
2244,3,cl de,5
2244,2,cl de,3
2244,2,cl de,2
2245,1,cl de,17
2245,3,cl de,201
2245,2,cl de,4
2245,1,cl de,31
2245,1,cl de,25
2246,4,cl de,7
2246,4,cl de,796
2246,4,cl de,170
2247,3,cl de,5
2247,1,cl de,2
2247,1,cl de,16
2247,1,cl de,8
2248,3,cl de,2
2248,3,cl de,4
2248,3,cl de,5
2248,3,cl de,161
2248,8,cl de,8
2248,1,cuillère de,57
2248,1,trait de,54
2249,3,cl de,98
2249,3,cl de,5
2249,1,cl de,30
2250,1,,649
2250,1/2,,387
2250,1,poignée de,797
2250,3,brins de,344
2250,30,cl d',20
2250,1,cuillère à café de,798
2251,100,cl de,307
2251,500,grammes de,57
2251,1,,96
2251,1,,768
2251,1,verre d',209
2252,6,cl de,124
2252,,,9
2253,4,cl de,381
2253,4,cl de,9
2253,3,cl de,112
2253,3,cl de,5
2254,2,cl de,40
2254,2,cl de,124
2255,5,cl de,124
2255,,,69
2256,10,cl de,124
2256,20,cl de,34
2256,3,cuillere a soupe,252
2257,5,cl de,124
2257,5,cl de,161
2257,10,cl de,52
2257,0.5,cl de,150
2258,8,cl de,124
2258,16,cl de,8
2258,6,cl de,7
2259,7,cl de,124
2259,0.5,cl de,11
2259,3,cl d',20
2259,4,cl de,8
2259,0.5,cl de,49
2260,,,229
2260,,,9
2260,4,cl de,124
2261,15,cl de,8
2261,4,cl de,124
2262,1,cl de,161
2262,8,cl de,9
2262,4,cl de,5
2262,4,cl de,124
2263,0.5,cl de,30
2263,,jus,8
2263,2,cl de,32
2263,6,cl de,124
2264,4,cl de,2
2264,2,cl de,160
2264,1,cl de,16
2265,1/2,,40
2265,1/2,,214
2266,3/6,volumes de,58
2266,1/6,volumes de,170
2266,1/6,volumes de,84
2266,1/6,volumes de,111
2267,3,cl de,124
2267,3,cl de,161
2267,6,cl de,8
2267,1,trait de,30
2268,1,cl de,83
2268,2,cl de,53
2268,3,cl de,5
2269,30,cl de,363
2269,,,43
2269,10,cl de,102
2269,,,799
2270,4,cl de,144
2270,1.5,cl de,32
2270,1.5,cl de,2
2270,1,cl de,83
2271,4,cl de,800
2271,1,cl de,30
2271,8,cl de,27
2272,2,cl de,58
2272,2,cl de,3
2272,1,cl de,98
2272,1,cl de,16
2272,1/2,cuillère à café de,30
2272,,,69
2273,2,cl de,164
2273,1,cl de,359
2273,2,cl de,2
2273,4,cl de,25
2274,6,cl de,3
2274,3,cl de,2
2275,1,litre de,144
2275,250,grammes de,57
2275,500,grammes de,55
2275,1,bouteilles de,232
2276,1,litres de,144
2276,3,cuillères à soupe de,801
2276,1,verre d',209
2276,250,grammes de,146
2276,25,,260
2276,300,grammes de,57
2277,1 1/2,bouteilles de,6
2277,1 1/2,bouteilles de,232
2277,33,cl de,85
2277,1,cl de,57
2277,10,cl de,53
2277,1/4,bouteilles de,3
2277,2,bouteilles de,144
2277,4,,182
2277,4,,54
2278,1,litres de,144
2278,3,cuillères à café de,801
2278,250,grammes de,146
2278,5,jaunes d',50
2278,300,grammes de,57
2278,1,verre d',209
2279,1,dose de,4
2279,1,dose de,802
2279,2,doses de,51
2280,2,cl de,550
2280,4,cl de,493
2280,2,cl de,153
2280,2,cl de,16
2280,5,cl de,17
2281,4,cl de,36
2281,4,cl de,5
2281,3,traits de,275
2282,2,cl de,278
2282,4,cl de,4
2282,1,cl de,36
2282,1,,803
2283,2,gouttes de,49
2283,1,goutte d',83
2283,5,cl de,137
2283,2.5,cl de,5
2284,4,cl de,5
2284,1,pointe d',804
2284,2,cl de,173
2284,2,cl de,78
2284,1,cl de,165
2285,2,cl de,36
2285,3,cl de,1
2285,1,cl de,17
2285,2,cl de,11
2286,3,cl de,4
2286,3,cl de,5
2286,0.5,cl de,170
2286,1,,679
2287,4,cl de,805
2287,4,cl de,232
2287,1,trait de,192
2288,,,12
2288,4,cl de,36
2288,2,cl de,75
2289,1.5,cl de,150
2289,5,cl de,159
2289,5,cl de,4
2289,6,feuilles de,258
2289,1,cl de,16
2290,7,cl de,36
2290,7,cl de,232
2291,7,cl de,232
2291,7,cl de,244
2292,6,cl de,36
2292,,,51
2293,3,feuilles de,258
2293,5,cl de,5
2293,1,trait de,3
2293,1,trait d',275
2294,2,cl d',22
2294,5,cl de,3
2294,2.5,cl de,81
2294,2.5,cl de,11
2294,2,cl de,109
2295,,,79
2295,3,cl de,4
2295,2.5,cl de,116
2295,1,cl de,16
2296,4,cl de,175
2296,3,cl de,9
2296,1,cl de,30
2297,1,cl de,17
2297,"1,5",cl de,16
2297,2,cl de,36
2297,2,cl de,4
2297,1,cl de,1
2298,5.5,cl de,40
2298,3,cl de,175
2298,1,cl de,2
2298,2,pincées de,47
2299,3,cl de,7
2299,0.5,cl de,16
2299,6,cl de,192
2300,0.5,oz de,117
2300,0.5,oz d',22
2300,1.5,oz de,9
2301,1,kilo de,806
2301,3,,96
2301,50,cl d',20
2301,100,grammes de,57
2301,10,pincées de,168
2302,4,cl de,495
2302,4,goûtes d',83
2302,,,232
2303,1/3,de,550
2303,2/3,d',481
2303,,,32
2304,2,cl de,4
2304,6,cl de,135
2304,4,cl de,431
2304,4,cl de,2
2304,4,cl de,9
2305,2,cl de,35
2305,3,cl de,4
2305,2,cl de,7
2305,1,cl de,30
2305,1,cl de,327
2306,4,cl de,7
2306,1.5,cl de,2
2306,12,cl de,9
2306,2,cl de,11
2307,1.5,cl de,35
2307,0.5,cl de,61
2307,1.5,cl de,98
2308,3,cl de,530
2308,2,cl de,4
2308,1,cl de,61
2308,1,cl de,240
2308,1,cl de,9
2309,6,cl de,35
2309,3,cl de,86
2310,80%,de,807
2310,10%,de,808
2310,10%,de,796
2311,1,cl de,109
2311,4,cl de,205
2311,,,20
2312,15,cl de,20
2312,1,cl de,109
2312,3,cl de,98
2313,4,cl de,17
2313,10,cl de,445
2313,15,cl de,809
2314,4,cl de,5
2314,1,cl de,106
2314,2,cl de,8
2315,12,cl de,34
2315,1,cl de,689
2315,1,cl de,810
2315,1,cl de,241
2315,1,cl de,724
2315,1,cl de,118
2316,1,cuillère de,811
2316,4,cl de,130
2316,2,cl de,87
2316,2,cl de,51
2316,2,,812
2316,1,,813
2317,4,cl de,5
2317,1.5,cl de,106
2317,1,trait de,814
2317,2.5,cl de,8
2318,3,tranches d',154
2318,1/4,de,380
2318,5,,19
2319,1/4,de,512
2319,1/2,,380
2319,1,,387
2319,2,,55
2320,3,cl de,4
2320,1,tranche de,815
2321,,,79
2321,3,cl de,4
2321,2,cl de,125
2321,1,cl de,2
2322,,,51
2322,5,cl de,288
2322,3,cl de,35
2322,2,cl de,161
2323,7,cl de,159
2323,3,cl de,474
2324,4,cl de,97
2324,2,cl de,192
2325,1,cl de,11
2325,1,cl de,106
2325,4,cl de,386
2325,1,cl de,5
2326,0.5,cl de,16
2326,3,cl de,5
2326,2,cl de,106
2326,2,cl de,8
2327,4,cl de,5
2327,2,cl de,564
2327,2,cl de,1
2327,8,cl de,9
2328,4,cl de,3
2328,2,cl de,564
2328,2,cl de,160
2328,4,cl de,42
2328,4,cl de,52
2328,4,cl de,81
2328,2,cl de,30
2329,1,,380
2329,5,cuillères à soupe de,102
2329,1,,127
2329,20,cl d',20
2330,3,cl de,135
2330,1.5,cl de,4
2330,1.5,cl de,2
2330,,,12
2331,1,demi,588
2331,25,cl de,127
2331,2,cuillères a café de,102
2332,10,cl de,343
2332,3,gouttes d',435
2332,50,cl d',20
2332,5,grammes de,436
2332,3,cl de,386
2333,30,g de,127
2333,20,g de,434
2333,40,g d',8
2333,70,g de,588
2333,40,g de,644
2334,3,cl de,135
2334,1.5,cl de,4
2334,1.5,cl de,2
2334,4,cl de,9
2334,6,cl de,8
2335,4,cl de,4
2335,3,cl de,135
2335,1,cl de,11
2335,5,cl de,12
2335,n,grammes de,227
2335,n,grammes de,304
2336,0.5,cl de,30
2336,3.5,cl de,97
2336,2,cl de,2
2336,1.5,cl de,214
2337,2,cl de,10
2337,1,cl de,78
2337,,,12
2338,3,cuillères à soupe,816
2338,3,cuillères à soupe,751
2338,3,cuillères à soupe,817
2338,4,cuillères à soupe,818
2338,4,cuillères à soupe,547
2338,4,cuillères à soupe,819
2338,5,cuillères à soupe,546
2339,20,,227
2339,1,,91
2339,12,cubes de,57
2339,1,litre d',20
2340,5,cl de,33
2340,15,cl d',12
2340,0.5,cl de,150
2341,6,cl de,4
2341,1/2,,158
2341,1/2,cuillère à soupe de,57
2341,7,feuilles de menthe,344
2341,,,12
2342,5,cl de,33
2342,1,cl de,48
2342,0.5,cl de,1
2343,5/10,de,5
2343,2/10,de,124
2343,3/10,de,1
2344,2,bouteilles de,159
2344,1,bouteille de,474
2344,,,367
2345,1,,172
2345,25,grammes d',154
2345,25,cl de,8
2345,25,cl de,127
2345,0.5,cl de,102
2346,3,cl de,175
2346,3,cl de,78
2346,5,cl de,820
2347,1,,172
2347,4,cuillères à soupe de,57
2347,20,cl de,34
2347,4,pots de,127
2348,3/10,de,18
2348,2/10,de,450
2348,1/10,de,821
2348,2/10,de,119
2348,2/10,de,526
2349,4,cl de,4
2349,2,cl de,2
2349,6,cl de,42
2349,1,trait de,30
2350,2,cl de,534
2350,2,cl de,7
2350,4,cl de,820
2350,1,cl de,11
2351,3,cl de,11
2351,3,cl de,8
2351,3,cl de,820
2352,4,cl de,36
2352,8,cl de,42
2353,3,cl de,36
2353,6,cl de,35
2353,1,bouquet de,344
2353,,,57
2354,4,cl de,35
2354,2,cl de,137
2354,5,gouttes d',83
2355,7,cl de,34
2355,3,cl de,67
2355,2,cl de,212
2355,0.5,cl de,252
2355,1,sachet de,207
2356,4,cl de,160
2356,1,complément de,6
2356,1,tombée de,16
2357,3/10,de,160
2357,2/10,de,4
2357,3/10,de,8
2357,2/10,de,81
2358,4,cl de,7
2358,1,cl de,2
2358,4,cl de,9
2358,0.5,cl de,30
2359,1,,203
2359,3,cl de,160
2359,3,cl de,175
2360,1/2,cl de,246
2360,10,cl de,8
2360,3,cl de,160
2361,4/8,volumes de,5
2361,3/8,volumes de,170
2361,1/8,volumes de,164
2361,1,zeste de,54
2362,,,150
2362,,,112
2362,2,cl de,11
2362,4,cl de,175
2363,1,,178
2363,1/2,,158
2363,1,cuillère à soupe de,57
2363,6,cl de,4
2364,1,cl de,16
2364,2,cl de,49
2364,2,cl de,75
2364,2,cl de,5
2365,1,cl de,17
2365,2,cl de,1
2365,5,cl de,5
2365,17,cl de,6
2366,2,cl de,192
2366,2,cl de,315
2366,,,144
2367,5,cl de,27
2367,4,cl de,300
2367,2,cl de,28
2367,2,cl de,3
2367,1,cl de,118
2368,,,162
2368,4,cl de,317
2368,1,cl de,574
2368,0.5,cl de,214
2369,4,cl de,32
2369,4,cl de,170
2369,1,trait d',275
2369,2,traits,83
2370,2,cl de,3
2370,2,cl de,5
2370,1,cl de,30
2370,1,cl de,11
2370,1,trait de,1
2370,1,pincées de,47
2371,5,cl de,4
2371,2,cl de,11
2371,2,cl de,87
2371,0.5,cl de,192
2372,5,cl de,75
2372,5,cl de,84
2372,10,cl de,7
2372,1,litre de,81
2373,3/10,volumes de,5
2373,1/10,volumes de,22
2373,1/10,volumes de,386
2373,1/10,volumes de,75
2373,4/10,volumes de,8
2374,2,cl de,117
2374,2,cl de,7
2374,4,cl de,67
2374,,,255
2375,1,cl de,7
2375,1,cl de,4
2375,5,cl de,69
2375,1,cl de,2
2375,1,cl de,3
2376,3,cl de,7
2376,3,trais de,327
2376,3,trais de,382
2377,4,cl de,7
2377,12,cl de,9
2377,2,cl de,16
2377,1,cl de,30
2378,4,cl de,35
2378,4,cl de,7
2379,9,cl de,87
2379,3,cl de,7
2379,1.5,cl de,8
2379,0.5,cl de,11
2380,4,cl de,75
2380,2,cl de,5
2380,0.5,cl de,2
2380,0.5,cl de,25
2381,13,cl de,69
2381,4,cl de,7
2381,3,quartiers de,55
2382,3,cl de,5
2382,1,cl de,3
2382,3,cl de,7
2383,10,cl de,8
2383,2,cuillères à soupe de,102
2383,300,grammes de,822
2383,1,,249
2383,1,,91
2384,6,cl de,175
2384,3,cl de,593
2384,2,cl de,11
2384,4,cl de,150
2385,1,cl de,201
2385,3,cl de,144
2385,,,141
2386,4,cl de,4
2386,2,cl de,48
2386,2,cl de,161
2386,4,cl de,159
2386,4,cl de,108
2386,4,cl de,11
2386,1,cl de,17
2387,5,cl de,7
2387,3,cl de,2
2387,2,cl de,11
2388,50,cl de,59
2388,4,cl de,3
2388,4,cl de,160
2388,1,,249
2388,4,cl de,10
2389,2,cl de,475
2389,4,cl de,7
2389,2,cl de,2
2389,2,cl de,11
2390,4,cl de,7
2390,3,cl de,16
2390,2,cl de,2
2391,6,cl de,7
2391,3,cl de,529
2391,3,cl de,11
2391,2,cl de,2
2392,16,cl d',20
2392,7,cl de,7
2392,3,cl de,2
2392,2,cl de,16
2392,2,grammes de,74
2393,1,cl de,823
2393,2,cl de,566
2393,7,cl de,11
2394,12,cl de,16
2394,13,cl de,11
2394,25,cl de,169
2394,50,cl d',20
2395,2/6,de,16
2395,1/6,de,2
2395,1/6,de,7
2395,2/6,de,17
2396,4,cl de,616
2396,3,cl de,4
2396,2,cl de,9
2396,1,cl de,8
2397,4,cl de,7
2397,2,cl de,11
2397,2,cl de,87
2398,7,cl de,4
2398,2,cl de,54
2398,1,trait de,30
2399,1/3,de,447
2399,2/3,de,7
2399,0.5,cl de,11
2399,1,cl de,86
2400,3,cl de,288
2400,2,cl de,32
2400,0.5,cl de,125
2400,0.5,cl de,306
2400,0.5,cl de,75
2401,2.5,cl de,156
2401,1.5,cl de,288
2401,1,cl de,3
2402,3,cl de,3
2402,3,cl de,156
2402,3,cl de,1
2403,2,cl de,61
2403,2,cl de,109
2403,2,cl de,124
2403,2,cl de,25
2404,4,cl de,4
2404,2,cl de,36
2404,"0,5",cl de,5
2404,1,zeste de,54
2405,5,cl de,4
2405,3,cl de,124
2405,2,cl de,305
2405,5,cl de,159
2406,1,cl de,83
2406,3.5,cl de,35
2406,1.5,cl de,106
2406,2,cl de,36
2407,4,cl de,3
2407,2.5,cl de,8
2407,1,cl de,11
2407,0.5,cl de,30
2408,3,cl de,3
2408,1.5,cl de,53
2408,1.5,cl de,156
2408,1,cl de,52
2409,3.5,cl de,4
2409,1,cl de,170
2409,1,cl de,706
2410,0.5,cl de,161
2410,5,cl de,2
2410,15,cl de,36
2410,15,cl de,434
2411,4,cl de,4
2411,4,cl de,6
2411,2,cl de,17
2411,4,cl de,55
2412,,,25
2412,3,cl de,2
2412,0.5,cl de,57
2412,6,cl de,67
2413,1,,158
2413,3,gouttes de,327
2413,1,cl de,121
2413,25,cl de,141
2413,,,129
2413,,,824
2414,0.5,cl de,17
2414,0.5,cl de,55
2414,0.5,cl de,30
2414,10,cl de,8
2414,3,cl de,28
2414,4,cl de,4
2415,4,cl de,35
2415,2,cl de,125
2415,1,cl de,39
2416,1,cl de,2
2416,"1,5",cl de,134
2416,"1,5",cl de,225
2416,4,cl de,35
2416,6,cl de,162
2417,1/2,blanc d',50
2417,3,cl de,16
2417,"4,5",cl de,135
2418,5,zeste de,215
2418,4,cl de,30
2418,80,cl de,34
2418,2,cl de,17
2418,2,cl de,124
2419,1,cl de,17
2419,3,cl de,16
2419,6,cl de,35
2419,10,cl de,6
2420,4,cl de,35
2420,3,cl de,2
2420,12,cl de,69
2421,,quelques cuillères de,102
2421,14,verres de,16
2422,12,cl de,34
2422,6,cl de,4
2422,2,cl de,1
2423,4,cl de,131
2423,4,cl de,137
2424,1,,249
2424,2,,19
2424,1,cuillère de,187
2424,2,boules de ,60
2425,1,,249
2425,32,cl de,34
2425,1,,127
2425,1,sachet de,207
2425,3,cl de,252
2426,750,grammes ou 6 pots de,825
2426,13,cl de,34
2426,2,,70
2427,5,cl de,3
2427,2,cl de,17
2427,12,cl de,34
2428,60,cl de,826
2428,30,grammes de,57
2428,4,boules de,60
2428,1/2,boîte de,827
2428,1,,249
2428,1,,404
2429,12,cl de,34
2429,5,cl de,3
2429,2,cl de,17
2430,1,verre de,34
2430,1,cuillère à café de,187
2430,1,sachet de,448
2431,200,grammes de,19
2431,2,,250
2431,1,,649
2431,1,,249
2431,2,,127
2432,3,cl de,5
2432,3,cl d',22
2432,1,cl de,75
2432,1.5,cl de,150
2432,3,cl de,9
2433,20,cl de,34
2433,3,cl de,118
2434,0.5,cl de,30
2434,0.5,cl de,8
2434,4,cl de,5
2434,1.5,cl de,106
2434,1.5,cl de,36
2435,5,cl de,35
2435,1.5,cl de,2
2435,1,blanc d',50
2435,1,trait de,30
2436,4,cl de,4
2436,4,cl de,115
2436,4,cl de,8
2436,18,cl de,79
2437,4,cl de,79
2437,8,cl de,8
2437,1,cuillère à café de,2
2438,4,cl de,7
2438,25,cl de,141
2439,4,cl de,3
2439,3,cl de,282
2439,1,cl de,243
2440,2,cl de,11
2440,8,cl de,52
2440,10,cl de,42
2441,3,cl de,4
2441,3,cl de,689
2441,3,cl de,33
2441,1,cl de,34
2442,4,cl de,5
2442,0.5,cl de,86
2442,2,cl de,16
2442,1,cl de,17
2442,,,6
2443,1,trait de,192
2443,2,cl de,7
2443,2,cl de,79
2443,,grammes de,57
2444,6,cl de,35
2444,0.5,cl de,83
2444,1,cuillère à café de,57
2444,5,feuilles de,344
2445,3,cl de,3
2445,2,cl de,17
2445,3,feuilles de,344
2445,2,cl de,11
2446,4,cl de,34
2446,2,cl de,86
2446,2,cl de,32
2447,10,cl de,67
2447,5,cl de,25
2447,4,cl de,246
2448,0.5,cl de,30
2448,2,cl de,214
2448,1,cl de,16
2448,3,cl de,9
2448,4,cl de,5
2449,1,cl de,87
2449,1,cl de,564
2449,1,cl de,88
2449,4,cl de,4
2450,6,cl de,32
2450,3,cl de,35
2450,3,cl de,58
2450,1.5,cl de,16
2450,2,cuillères à café de,57
2451,1/2,grammes de,55
2451,6,pincées de,344
2451,6,cl de,36
2451,6,cl de,151
2451,3,cl de,108
2452,0.5,cl de,192
2452,5.5,cl de,35
2452,1,cl de,39
2453,5,cl de,581
2453,5,cl de,108
2453,5,cl d',12
2453,1.5,cl de,273
2454,1/5,de,648
2454,4/5,de,573
2454,,,6
2455,2,cl de,19
2455,2,cl de,472
2455,4,cl de,7
2455,3,cl de,53
2456,4,cl de,5
2456,1,cl de,86
2456,2,cl de,9
2456,1,cl de,8
2456,2,cl de,51
2457,3,cl de,32
2457,1,cl de,113
2458,1/2,cl de,55
2458,0.5,cl de,17
2458,6,cl de,227
2458,6,cl de,4
2458,,cl de,6
2459,4,cl de,7
2459,2,cl de,86
2459,1,cl de,11
2460,4,cl de,35
2460,,,20
2461,4,cl de,3
2461,1,cl de,17
2461,0.5,cl de,83
2461,2,,55
2461,,,12
2462,6,cl de,175
2462,3,cl de,11
2462,7,feuilles de,344
2462,,,12
2462,2,cuillères à café de,57
2463,6,cl de,175
2463,1/2,,158
2463,7,feuilles de,344
2463,2,cl de,828
2463,,,12
2464,6,feuilles de,258
2464,1,cl de,273
2464,5,cl de,175
2464,3,cl de,11
2464,,,12
2465,6,cl de,3
2465,1/2,,158
2465,0.5,cl de,57
2465,,feuilles de,344
2465,,,12
2465,,quelques goutes,83
2466,1,,178
2466,8,feuilles de,344
2466,3,cl de,11
2466,2,cuillères à café de,57
2466,,,12
2466,6,cl de,175
2467,6,cl de,175
2467,1/2,,158
2467,2,cl de,150
2467,4,feuilles de,344
2467,3,,19
2467,,,12
2468,6,cl de,175
2468,1/2,,158
2468,2,cl de,10
2468,4,feuilles de,344
2468,3,,64
2468,,,12
2469,3,feuilles de ,344
2469,5,feuilles de,829
2469,3,cl de,78
2469,5,cl de,3
2469,,,12
2470,1,trait d',83
2470,,,12
2470,7,feuilles de,344
2470,0.5,cl de,57
2470,1/2,,158
2470,6,cl de,175
2471,20,branches de,344
2471,15,cl de,17
2471,6,,55
2471,50,cl de,175
2471,1,cl d',83
2471,,,12
2472,,,12
2472,3-4,feuilles de,344
2472,2,cl de,16
2472,4,cl de,140
2473,6,cl de,175
2473,1/2,,158
2473,1/2,cuillère à soupe de,242
2473,7,feuilles de,344
2473,,,79
2474,2,jus,830
2474,2,cl de,712
2474,1,cl de,169
2474,,,12
2475,2,cl de,33
2475,6,cl de,3
2475,2,cl de,447
2475,,,12
2476,8,cl de,4
2476,10,cl de,141
2476,2,cl de,30
2477,5,cl de,34
2477,7,cl de,4
2477,,,831
2478,30,cl de,4
2478,6,,516
2478,4,,555
2478,20,cl de,34
2479,1,litre de,67
2479,40,cl de,25
2479,2,tablettes de,832
2479,1,cuillère à soupe de,236
2480,5,cl de,112
2480,2,cl de,28
